E:\nuaa\1st_Year\1_code\LocalGit\sagan\.idea\gradle.xml,GradleMigrationSettings GradleSettings linkedExternalProjectsSettings delegatedBuild false testRunner PLATFORM distributionType DEFAULT WRAPPED externalProjectPath PROJECT DIR modules
E:\nuaa\1st_Year\1_code\LocalGit\sagan\.idea\misc.xml,ExternalStorageConfigurationManager true ProjectRootManager JDK JavaSDK file PROJECT DIR out
E:\nuaa\1st_Year\1_code\LocalGit\sagan\.idea\modules.xml,ProjectModuleManager file PROJECT DIR idea sagan iml
E:\nuaa\1st_Year\1_code\LocalGit\sagan\.idea\vcs.xml,VcsDirectoryMappings Git
E:\nuaa\1st_Year\1_code\LocalGit\sagan\.idea\workspace.xml,J data th field MemberProfile form object wicket AutoImportSettings autoReloadType SELECTIVE ChangeListManager true ebafbc eaf bb ffffe Default Changelist PROJECT DIR tTemplate false gradle wrapper properties sagan renderer src main java github GithubClient site resources templates pages signin html SHOW DIALOG HIGHLIGHT CONFLICTS NON ACTIVE CHANGELIST LAST RESOLUTION IGNORE ExternalProjectsData FindInProjectRecents Git Settings RECENT GIT ROOT PATH IdeDocumentHistory CHANGED PATHS admin show layout MarkdownSettingsMigration stateVersion MavenImportPreferences generalSettings mavenHome D apache maven userSettingsFile conf settings xml importingSettings jdkForImporter vmOptionsForImporter Xmxm ProjectFrameBounds x y width height ProjectId vKBtiXnYJAtxbJLlxuYQz ProjectView ProjectViewState hideEmptyMiddlePackages showLibraryContents PropertiesComponent WebServerToolWindowFactoryState aspect path notification shown nodejs interpreter stuck in default project undefined npm reset for editor selected configurable reference importing SpellCheckerSettings application level SvnConfiguration TaskManager task number presentableId TimeTrackingManager totallyTimeSpent ToolWindowManager combo Project Favorites Structure Designer bottom Message Find Run Debug Cvs Inspection TODO Docker Database Changes Terminal Event Log Version Control Build SOQL Query Analyzer Anonymous Apex right Commander SLIDING Ant Hierarchy Gradle Maven Palette TypeScriptGeneratedFilesManager version editorHistoryManager file yml text test events multi json guides index learn pushGettingStarted rest service pushTopical blog edit GoogleCalendarEvent markup AsciidoctorRenderer imports AdminController BlogService Post PostCategoryFormatter support DateFactory PostFormAdapter client app run prettify js RateLimitHealthIndicator GuideRenderer GuideRenderingException GuidesRepository PostRepository MarkdownService build SecurityConfig projects badge BadgeSvg ReleaseRepository content GuideContentContributor MarkupRenderer nav Navigation tools SpringToolsPlatformRepository team TeamRepository Guide webapi ProjectMetadata release ReleaseMetadata GuideContentModel GuideHeader SiteProperties MvcConfig jar APPLICATION HOME lib platform impl schema common rnc member n div body top samples metadata urlrewrite event masterDetails ProjectJDKs UI proportions
E:\nuaa\1st_Year\1_code\LocalGit\sagan\sagan-client\src\fonts\metropolis-bold-demo.html,function fn easyTabs option var param jQuery extend fadeSpeed fast defaultContent activeClass active this each thisId id if tif typeof number t defaultTab tabs li eq a attr href substr else tabToHide addClass easytabs tab content hideAll changeContent hide tfunction tabId removeClass closest none fadeIn show click find return false body tfont family metropolisbold Metropolis Bold Specimen document ready container Sample Layout Glyphs Languages Installing Webfonts AaBb A ubB ubC ubD ubE ubF ubG ubH ubI ubJ ubK ubL ubM ubN ubO ubP ubQ ubR ubS ubT ubU ubV ubW ubX ubY ubZ uba ubb ubc ubd ube ubf ubg ubh ubi ubj ubk ubl ubm ubn ubo ubp ubq ubr ubs ubt ubu ubv ubw ubx uby ubz ub abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ Arial Verdana Georgia Aenean lacinia bibendum nulla sed consectetur Fusce dapibus tellus ac cursus commodo tortor mauris condimentum nibh ut fermentum massa justo sit amet risus Nullam dolor ultricies vehicula elit Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus Nulla vitae libero pharetra augue Lorem Ipsum Dolor Etiam porta sem malesuada magna mollis euismod By Lacinia Donec odio dui Morbi leo vestibulum at eros Pellentesque ornare Maecenas diam eget varius blandit non faucibus interdum ullamcorper metus auctor fringilla eu quam venenatis ipsum adipiscing Praesent vel scelerisque nisl quis urna Cras mattis Integer posuere erat ante velit aliquet purus Sed est lobortis Vestibulum ligula felis semper Duis luctus nisi porttitor nec Vivamus sagittis lacus laoreet rutrum Language Support The subset of in kit supports the following languages Albanian Basque Breton Chamorro Danish Dutch English Faroese Finnish French Frisian Galician German Icelandic Italian Malagasy Norwegian Portuguese Spanish Alsatian Aragonese Arapaho Arrernte Asturian Aymara Bislama Cebuano Corsican Fijian creole Genoese Gilbertese Greenlandic Haitian Hiligaynon Hmong Hopi Ibanag Iloko ilokano Indonesian Interglossa glosa Interlingua Irish gaelic Jerriais Lojban Lombard Luxembourgeois Manx Mohawk Norfolk pitcairnese Occitan Oromo Pangasinan Papiamento Piedmontese Potawatomi Rhaeto romance Romansh Rotokas Sami lule Samoan Sardinian Scots Seychelles Shona Sicilian Somali Southern ndebele Swahili Swati swazi Tagalog filipino pilipino Tetum Tok pisin Uyghur latinized Volapuk Walloon Warlpiri Xhosa Yapese Zulu Latinbasic Ubasic Demo Glyph Chart includes all glyphs listed below Unicode entities are included above glyph to help you insert individual characters into your layout B C D E F G H I J K L M N O P Q R S T U V W X Y Z b c d e f g h i j k l m n o p q r s u v w x y z xad supported by major browser platforms but not same way There currently four different font formats that must be order target browsers This TTF WOFF EOT and SVG Upload webfonts You upload webfont website They should or near directory as CSS files Include stylesheet special face declaration helps various select appropriate it needs without causing bunch headaches Learn more about syntax reading Fontspring blog post code for is follows MyWebFont tsrc url WebFont eot iefix format embedded opentype woff ttf truetype svg Weve already gone ahead generated All have do link HTML like rel css type text charset utf Modify own To take advantage new fonts tell use them Look original property called name linked there will what reference Prepend stack inside selector want change For example sans serif Test Getting work cross can tricky Use information sidebar arent loading particular Troubleshooting Font Face Problems Having trouble getting load Here some tips sort out might problem Fonts showing any sounds need on plumbing either did correct properly If youve confirmed still look htaccess file see requests intercepted iPhone iPad most common here serving from an IIS server refuses serve unknown MIME types case set image xml settings Follow these instructions Microsoft Firefox primary reason failure using version older than So upgrade isnt then very likely domain requires assets served Lastly possible add list via IE Are looking Internet Explorer actual Windows machine cheating service Adobe BrowserLab Many screenshot services render Best test real Make sure Squirrel rights reserved http www org xhtml en Content Type html ajax googleapis com libs jquery min js javascript specimen header installing main section grid firstcol huge range sample table size bodycomparison xheight fontbody arialbody verdanabody georgiabody index psample row white blend fullreverse black border bottom px solid byline large box reverse last caption chart specs https fontspring further hardening bulletproof footer
E:\nuaa\1st_Year\1_code\LocalGit\sagan\sagan-client\src\fonts\metropolis-extrabold-demo.html,function fn easyTabs option var param jQuery extend fadeSpeed fast defaultContent activeClass active this each thisId id if tif typeof number t defaultTab tabs li eq a attr href substr else tabToHide addClass easytabs tab content hideAll changeContent hide tfunction tabId removeClass closest none fadeIn show click find return false body tfont family metropolisextra bold Metropolis Extra Bold Regular Specimen document ready container Sample Layout Glyphs Languages Installing Webfonts AaBb A ubB ubC ubD ubE ubF ubG ubH ubI ubJ ubK ubL ubM ubN ubO ubP ubQ ubR ubS ubT ubU ubV ubW ubX ubY ubZ uba ubb ubc ubd ube ubf ubg ubh ubi ubj ubk ubl ubm ubn ubo ubp ubq ubr ubs ubt ubu ubv ubw ubx uby ubz ub abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ Arial Verdana Georgia Aenean lacinia bibendum nulla sed consectetur Fusce dapibus tellus ac cursus commodo tortor mauris condimentum nibh ut fermentum massa justo sit amet risus Nullam dolor ultricies vehicula elit Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus Nulla vitae libero pharetra augue Lorem Ipsum Dolor Etiam porta sem malesuada magna mollis euismod By Lacinia Donec odio dui Morbi leo vestibulum at eros Pellentesque ornare Maecenas diam eget varius blandit non faucibus interdum ullamcorper metus auctor fringilla eu quam venenatis ipsum adipiscing Praesent vel scelerisque nisl quis urna Cras mattis Integer posuere erat ante velit aliquet purus Sed est lobortis Vestibulum ligula felis semper Duis luctus nisi porttitor nec Vivamus sagittis lacus laoreet rutrum Language Support The subset of in kit supports the following languages Albanian Basque Breton Chamorro Danish Dutch English Faroese Finnish French Frisian Galician German Icelandic Italian Malagasy Norwegian Portuguese Spanish Alsatian Aragonese Arapaho Arrernte Asturian Aymara Bislama Cebuano Corsican Fijian creole Genoese Gilbertese Greenlandic Haitian Hiligaynon Hmong Hopi Ibanag Iloko ilokano Indonesian Interglossa glosa Interlingua Irish gaelic Jerriais Lojban Lombard Luxembourgeois Manx Mohawk Norfolk pitcairnese Occitan Oromo Pangasinan Papiamento Piedmontese Potawatomi Rhaeto romance Romansh Rotokas Sami lule Samoan Sardinian Scots Seychelles Shona Sicilian Somali Southern ndebele Swahili Swati swazi Tagalog filipino pilipino Tetum Tok pisin Uyghur latinized Volapuk Walloon Warlpiri Xhosa Yapese Zulu Latinbasic Ubasic Demo Glyph Chart includes all glyphs listed below Unicode entities are included above glyph to help you insert individual characters into your layout B C D E F G H I J K L M N O P Q R S T U V W X Y Z b c d e f g h i j k l m n o p q r s u v w x y z xad supported by major browser platforms but not same way There currently four different font formats that must be order target browsers This TTF WOFF EOT and SVG Upload webfonts You upload webfont website They should or near directory as CSS files Include stylesheet special face declaration helps various select appropriate it needs without causing bunch headaches Learn more about syntax reading Fontspring blog post code for is follows MyWebFont tsrc url WebFont eot iefix format embedded opentype woff ttf truetype svg Weve already gone ahead generated All have do link HTML like rel css type text charset utf Modify own To take advantage new fonts tell use them Look original property called name linked there will what reference Prepend stack inside selector want change For example sans serif Test Getting work cross can tricky Use information sidebar arent loading particular Troubleshooting Font Face Problems Having trouble getting load Here some tips sort out might problem Fonts showing any sounds need on plumbing either did correct properly If youve confirmed still look htaccess file see requests intercepted iPhone iPad most common here serving from an IIS server refuses serve unknown MIME types case set image xml settings Follow these instructions Microsoft Firefox primary reason failure using version older than So upgrade isnt then very likely domain requires assets served Lastly possible add list via IE Are looking Internet Explorer actual Windows machine cheating service Adobe BrowserLab Many screenshot services render Best test real Make sure Squirrel rights reserved http www org xhtml en Content Type html ajax googleapis com libs jquery min js javascript specimen header installing main section grid firstcol huge range sample table size bodycomparison xheight fontbody arialbody verdanabody georgiabody index psample row white blend fullreverse black border bottom px solid byline large box reverse last caption chart specs https fontspring further hardening bulletproof footer
E:\nuaa\1st_Year\1_code\LocalGit\sagan\sagan-client\src\fonts\metropolis-regular-demo.html,function fn easyTabs option var param jQuery extend fadeSpeed fast defaultContent activeClass active this each thisId id if tif typeof number t defaultTab tabs li eq a attr href substr else tabToHide addClass easytabs tab content hideAll changeContent hide tfunction tabId removeClass closest none fadeIn show click find return false body tfont family metropolisregular Metropolis Regular Specimen document ready container Sample Layout Glyphs Languages Installing Webfonts AaBb A ubB ubC ubD ubE ubF ubG ubH ubI ubJ ubK ubL ubM ubN ubO ubP ubQ ubR ubS ubT ubU ubV ubW ubX ubY ubZ uba ubb ubc ubd ube ubf ubg ubh ubi ubj ubk ubl ubm ubn ubo ubp ubq ubr ubs ubt ubu ubv ubw ubx uby ubz ub abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ abcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyzABCDEFGHIJKLMNOPQRSTUVWXYZ Arial Verdana Georgia Aenean lacinia bibendum nulla sed consectetur Fusce dapibus tellus ac cursus commodo tortor mauris condimentum nibh ut fermentum massa justo sit amet risus Nullam dolor ultricies vehicula elit Cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus Nulla vitae libero pharetra augue Lorem Ipsum Dolor Etiam porta sem malesuada magna mollis euismod By Lacinia Donec odio dui Morbi leo vestibulum at eros Pellentesque ornare Maecenas diam eget varius blandit non faucibus interdum ullamcorper metus auctor fringilla eu quam venenatis ipsum adipiscing Praesent vel scelerisque nisl quis urna Cras mattis Integer posuere erat ante velit aliquet purus Sed est lobortis Vestibulum ligula felis semper Duis luctus nisi porttitor nec Vivamus sagittis lacus laoreet rutrum Language Support The subset of in kit supports the following languages Albanian Basque Breton Chamorro Danish Dutch English Faroese Finnish French Frisian Galician German Icelandic Italian Malagasy Norwegian Portuguese Spanish Alsatian Aragonese Arapaho Arrernte Asturian Aymara Bislama Cebuano Corsican Fijian creole Genoese Gilbertese Greenlandic Haitian Hiligaynon Hmong Hopi Ibanag Iloko ilokano Indonesian Interglossa glosa Interlingua Irish gaelic Jerriais Lojban Lombard Luxembourgeois Manx Mohawk Norfolk pitcairnese Occitan Oromo Pangasinan Papiamento Piedmontese Potawatomi Rhaeto romance Romansh Rotokas Sami lule Samoan Sardinian Scots Seychelles Shona Sicilian Somali Southern ndebele Swahili Swati swazi Tagalog filipino pilipino Tetum Tok pisin Uyghur latinized Volapuk Walloon Warlpiri Xhosa Yapese Zulu Latinbasic Ubasic Demo Glyph Chart includes all glyphs listed below Unicode entities are included above glyph to help you insert individual characters into your layout B C D E F G H I J K L M N O P Q R S T U V W X Y Z b c d e f g h i j k l m n o p q r s u v w x y z xad supported by major browser platforms but not same way There currently four different font formats that must be order target browsers This TTF WOFF EOT and SVG Upload webfonts You upload webfont website They should or near directory as CSS files Include stylesheet special face declaration helps various select appropriate it needs without causing bunch headaches Learn more about syntax reading Fontspring blog post code for is follows MyWebFont tsrc url WebFont eot iefix format embedded opentype woff ttf truetype svg Weve already gone ahead generated All have do link HTML like rel css type text charset utf Modify own To take advantage new fonts tell use them Look original property called name linked there will what reference Prepend stack inside selector want change For example sans serif Test Getting work cross can tricky Use information sidebar arent loading particular Troubleshooting Font Face Problems Having trouble getting load Here some tips sort out might problem Fonts showing any sounds need on plumbing either did correct properly If youve confirmed still look htaccess file see requests intercepted iPhone iPad most common here serving from an IIS server refuses serve unknown MIME types case set image xml settings Follow these instructions Microsoft Firefox primary reason failure using version older than So upgrade isnt then very likely domain requires assets served Lastly possible add list via IE Are looking Internet Explorer actual Windows machine cheating service Adobe BrowserLab Many screenshot services render Best test real Make sure Squirrel rights reserved http www org xhtml en Content Type html ajax googleapis com libs jquery min js javascript specimen header installing main section grid firstcol huge range sample table size bodycomparison xheight fontbody arialbody verdanabody georgiabody index psample row white blend fullreverse black border bottom px solid byline large box reverse last caption chart specs https fontspring further hardening bulletproof footer
E:\nuaa\1st_Year\1_code\LocalGit\sagan\sagan-site\src\main\resources\templates\admin\blog\edit.html,Admin Blog post title Edit Post Title Incorrect Content content You can write blog posts in AsciiDoc or GitHub flavored Markdown format Update Save Preview Category category Format Publication Date PST date Unpublish Publish now Delete admin layout head body nav form text is active id edit page postForm columns column three quarters field label control input fields hasErrors danger help textarea https asciidoctor org docs asciidoc syntax quick reference blank github com en writing on grouped draft false submit button primary true path info select cat categories displayName formats timezone publishAt datetimepicker off warning adminSlug delete hr buttons
E:\nuaa\1st_Year\1_code\LocalGit\sagan\sagan-site\src\main\resources\templates\admin\blog\index.html,Admin Blog Posts New Post Drafts Scheduled Published Previous Next page admin layout head content body nav div is active blog level left title right item button success new drafts totalElements hr table striped fullwidth posts post row scheduled pagination navigation paginationInfo isVisible previous previousVisible previousPageNumber next nextVisible nextPageNumber list element pageElements link currentPage current label ellipsis navigable
